data_date,category,subtype,brand,series,model,condition,price,unit,note,source_image
2026-07-10,其它,打印机,惠普,惠普,p1106,不开机,100,元/台,,打印机.jpg
2026-07-10,其它,打印机,惠普,惠普,p1106,开机外壳破,40,元/台,,打印机.jpg
2026-07-10,其它,打印机,惠普,惠普,1007,开机,100,元/台,,打印机.jpg
2026-07-10,其它,打印机,惠普,惠普,1007,不开机,50,元/台,,打印机.jpg
2026-07-10,其它,打印机,惠普,惠普,1007,开机外壳破,40,元/台,,打印机.jpg
2026-07-10,其它,打印机,惠普,惠普,p1108,开机,180,元/台,,打印机.jpg
2026-07-10,其它,打印机,惠普,惠普,p1108,不开机,100,元/台,,打印机.jpg
2026-07-10,其它,打印机,惠普,惠普,p1108,开机外壳破,40,元/台,,打印机.jpg
2026-07-10,其它,打印机,爱普生,爱普生,4105,开机,35,元/台,,打印机.jpg
2026-07-10,其它,打印机,爱普生,爱普生,4105,不开机,10,元/台,,打印机.jpg
2026-07-10,其它,打印机,爱普生,爱普生,4105,开机外壳破,10,元/台,,打印机.jpg
2026-07-10,其它,打印机,联想,联想,M7205,开机,40,元/台,,打印机.jpg
2026-07-10,其它,打印机,联想,联想,M7205,不开机,20,元/台,,打印机.jpg
2026-07-10,其它,打印机,联想,联想,M7205,开机外壳破,20,元/台,,打印机.jpg
2026-07-10,其它,打印机,联想,联想,M7340,开机,40,元/台,,打印机.jpg
2026-07-10,其它,打印机,联想,联想,M7340,不开机,20,元/台,,打印机.jpg
2026-07-10,其它,打印机,联想,联想,M7340,开机外壳破,20,元/台,,打印机.jpg
2026-07-10,其它,打印机,联想,联想,M7400,开机,60,元/台,,打印机.jpg
2026-07-10,其它,打印机,联想,联想,M7400,不开机,20,元/台,,打印机.jpg
2026-07-10,其它,打印机,联想,联想,M7400,开机外壳破,20,元/台,,打印机.jpg
2026-07-10,其它,打印机,联想,联想,M7450,开机,60,元/台,,打印机.jpg
2026-07-10,其它,打印机,联想,联想,M7450,不开机,20,元/台,,打印机.jpg
2026-07-10,其它,打印机,联想,联想,M7450,开机外壳破,20,元/台,,打印机.jpg
2026-07-10,其它,打印机,佳能,佳能,2900,开机,200,元/台,,打印机.jpg
2026-07-10,其它,打印机,佳能,佳能,2900,不开机,100,元/台,,打印机.jpg
2026-07-10,其它,打印机,佳能,佳能,2900,开机外壳破,30,元/台,,打印机.jpg
2026-07-10,其它,打印机,佳能,佳能,MF4410,开机,60,元/台,,打印机.jpg
2026-07-10,其它,打印机,佳能,佳能,MF4410,不开机,30,元/台,,打印机.jpg
2026-07-10,其它,打印机,佳能,佳能,MF4410,开机外壳破,20,元/台,,打印机.jpg
2026-07-10,其它,打印机,佳能,佳能,MF211,开机,50,元/台,,打印机.jpg
2026-07-10,其它,打印机,佳能,佳能,MF211,不开机,40,元/台,,打印机.jpg
2026-07-10,其它,打印机,佳能,佳能,MF211,开机外壳破,30,元/台,,打印机.jpg
2026-07-10,其它,打印机,佳能,佳能,LBP6018,开机,30,元/台,,打印机.jpg
2026-07-10,其它,打印机,佳能,佳能,LBP6018,不开机,30,元/台,,打印机.jpg
2026-07-10,其它,打印机,佳能,佳能,LBP6018,开机外壳破,30,元/台,,打印机.jpg
2026-07-10,其它,打印机,兄弟,兄弟,7400,开机,50,元/台,,打印机.jpg
2026-07-10,其它,打印机,兄弟,兄弟,7400,不开机,20,元/台,,打印机.jpg
2026-07-10,其它,打印机,兄弟,兄弟,7400,开机外壳破,20,元/台,,打印机.jpg
2026-07-10,其它,打印机,兄弟,兄弟,7360,开机,50,元/台,,打印机.jpg
2026-07-10,其它,打印机,兄弟,兄弟,7360,不开机,20,元/台,,打印机.jpg
2026-07-10,其它,打印机,兄弟,兄弟,7360,开机外壳破,20,元/台,,打印机.jpg
2026-07-10,其它,投影仪,爱普生,爱普生,4K投影仪TW系列,正常,800,元/台,,投影仪.jpg
2026-07-10,其它,投影仪,爱普生,爱普生,X17-22系列投影仪,正常,100,元/台,,投影仪.jpg
2026-07-10,其它,投影仪,爱普生,爱普生,X24-31系列投影仪,正常,120,元/台,,投影仪.jpg
2026-07-10,其它,投影仪,爱普生,爱普生,CBF530系列投影仪,正常,80,元/台,,投影仪.jpg
2026-07-10,其它,投影仪,爱普生,爱普生,CB585-695系列投影仪,正常,130,元/台,,投影仪.jpg
2026-07-10,其它,投影仪,爱普生,爱普生,TW520KO系列投影仪,正常,180,元/台,,投影仪.jpg
2026-07-10,其它,投影仪,松下,松下,4K投影仪PT-FRQ680C,正常,900,元/台,,投影仪.jpg
2026-07-10,其它,投影仪,松下,松下,X303C系列投影仪,正常,45,元/台,,投影仪.jpg
2026-07-10,其它,投影仪,松下,松下,UX3150系列投影仪,正常,90,元/台,,投影仪.jpg
2026-07-10,其它,投影仪,松下,松下,BX400/BW400C系列投影仪,正常,135,元/台,,投影仪.jpg
2026-07-10,其它,投影仪,松下,松下,SLX64系列投影仪,正常,162,元/台,,投影仪.jpg
2026-07-10,其它,投影仪,极米,极米,4K投影仪RS10PRO,正常,900,元/台,,投影仪.jpg
2026-07-10,其它,投影仪,索尼,索尼,EX430系列投影仪,正常,135,元/台,,投影仪.jpg
2026-07-10,其它,投影仪,索尼,索尼,CX278系列投影仪,正常,90,元/台,,投影仪.jpg
2026-07-10,其它,投影仪,索尼,索尼,CH353系列投影仪,正常,180,元/台,,投影仪.jpg
2026-07-10,其它,投影仪,日立,日立,FU50系列投影仪,正常,360,元/台,,投影仪.jpg
2026-07-10,其它,投影仪,日立,日立,N3710系列投影仪,正常,135,元/台,,投影仪.jpg
2026-07-10,其它,投影仪,通用,通用,2014-2015年带HDMI接口,正常,45,元/台,,投影仪.jpg
2026-07-10,其它,投影仪,通用,通用,2016-2017年带HDMI接口,正常,65,元/台,,投影仪.jpg
2026-07-10,其它,投影仪,通用,通用,2018-2019年带HDMI接口,正常,95,元/台,,投影仪.jpg
2026-07-10,其它,投影仪,通用,通用,2018-2019年带HDMI接口-另一档,正常,45,元/台,,投影仪.jpg
2026-07-10,其它,投影仪,通用,通用,2016-2017年带HDMI接口-另一档,正常,35,元/台,,投影仪.jpg
2026-07-10,其它,投影仪,通用,通用,2014-2015年带HDMI接口-另一档,正常,25,元/台,,投影仪.jpg
2026-07-10,其它,投影仪,通用,通用,2020年起以后带HDMI接口,正常,90,元/台,,投影仪.jpg
2026-07-10,其它,投影仪,通用,通用,不带HDMI接口或2013年以前,正常,5,元/台,,投影仪.jpg
2026-07-10,手机配件,OLED屏幕,通用,通用,K20,正常,5,元/个,,oled屏幕.jpg
2026-07-10,手机配件,OLED屏幕,通用,通用,华为Mate10PRO,正常,5,元/个,,oled屏幕.jpg
2026-07-10,手机配件,OLED屏幕,通用,通用,华为Nova5/PRO,正常,5,元/个,,oled屏幕.jpg
2026-07-10,手机配件,OLED屏幕,通用,通用,Y7S/1000,正常,5,元/个,,oled屏幕.jpg
2026-07-10,手机配件,OLED屏幕,通用,通用,小米9SE,正常,5,元/个,,oled屏幕.jpg
2026-07-10,手机配件,OLED屏幕,通用,通用,小米8探索,正常,5,元/个,,oled屏幕.jpg
2026-07-10,手机配件,OLED屏幕,通用,通用,小米mix3,正常,5,元/个,,oled屏幕.jpg
2026-07-10,手机配件,OLED屏幕,通用,通用,华为Nova7,正常,5,元/个,,oled屏幕.jpg
2026-07-10,手机配件,OLED屏幕,通用,通用,华为MATE30,正常,5,元/个,,oled屏幕.jpg
2026-07-10,手机配件,OLED屏幕,通用,通用,X30,正常,5,元/个,,oled屏幕.jpg
2026-07-10,其它,卫星电话,通用,通用,YT8000,开机,180,元/台,,卫星电话.jpg
2026-07-10,其它,卫星电话,通用,通用,YT8000,不开机,60,元/台,,卫星电话.jpg
2026-07-10,其它,卫星电话,爱立信,爱立信,R290,开机,100,元/台,,卫星电话.jpg
2026-07-10,其它,卫星电话,爱立信,爱立信,R290,不开机,20,元/台,,卫星电话.jpg
2026-07-10,其它,卫星电话,爱立信,爱立信,Inmarsat,开机,60,元/台,,卫星电话.jpg
2026-07-10,其它,卫星电话,爱立信,爱立信,Inmarsat,不开机,10,元/台,,卫星电话.jpg
2026-07-10,其它,卫星电话,其他,其他,其他型号,开机,7,元/台,,卫星电话.jpg
2026-07-10,其它,卫星电话,其他,其他,其他型号,不开机,7,元/台,,卫星电话.jpg
2026-07-10,电脑,显示器,其他,其他,大头,屏好,40,元/台,,台式机显示器.jpg
2026-07-10,电脑,显示器,其他,其他,大头,屏坏,10,元/台,,台式机显示器.jpg
2026-07-10,电脑,显示器,其他,其他,20.7寸,屏好,15,元/台,,台式机显示器.jpg
2026-07-10,电脑,显示器,其他,其他,20.7寸,屏坏,5,元/台,,台式机显示器.jpg
2026-07-10,电脑,显示器,其他,其他,20-22寸,屏好,15,元/台,,台式机显示器.jpg
2026-07-10,电脑,显示器,其他,其他,20-22寸,屏坏,5,元/台,,台式机显示器.jpg
2026-07-10,电脑,显示器,其他,其他,32寸,屏好,50,元/台,,台式机显示器.jpg
2026-07-10,电脑,显示器,其他,其他,32寸,屏坏,15,元/台,,台式机显示器.jpg
2026-07-10,其它,游戏机,NEC,NEC,GT掌机,开机屏好,1000,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,NEC,NEC,GT掌机,开机屏坏,640,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,NEC,NEC,GT掌机,不开机,120,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,NEC,NEC,GT掌机,废机,20,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,任天堂,任天堂,Switch Lite,开机屏好,500,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,任天堂,任天堂,Switch Lite,开机屏坏,200,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,任天堂,任天堂,Switch Lite,不开机,100,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,任天堂,任天堂,Switch Lite,废机,60,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,任天堂,任天堂,3DS XL,开机屏好,300,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,任天堂,任天堂,3DS XL,开机屏坏,150,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,任天堂,任天堂,3DS XL,不开机,150,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,任天堂,任天堂,3DS XL,废机,30,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,任天堂,任天堂,3DS,开机屏好,220,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,任天堂,任天堂,3DS,开机屏坏,100,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,任天堂,任天堂,3DS,不开机,100,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,任天堂,任天堂,3DS,废机,30,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,任天堂,任天堂,新款NS2,开机屏好,1800,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,任天堂,任天堂,新款NS2,开机屏坏,720,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,Sony,Sony,PSP三代,开机屏好,300,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,Sony,Sony,PSP三代,开机屏坏,180,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,Sony,Sony,PSP三代,不开机,90,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,Sony,Sony,PSP三代,废机,20,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,任天堂,任天堂,DSLite,开机屏好,70,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,任天堂,任天堂,DSLite,开机屏坏,70,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,任天堂,任天堂,DSLite,不开机,70,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,任天堂,任天堂,DSLite,废机,10,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,Sony,Sony,PSVita二代,开机屏好,500,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,Sony,Sony,PSVita二代,开机屏坏,400,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,Sony,Sony,PSVita二代,不开机,230,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,Sony,Sony,PSVita二代,废机,80,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,Sony,Sony,PSVita一代,开机屏好,300,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,Sony,Sony,PSVita一代,开机屏坏,200,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,Sony,Sony,PSVita一代,不开机,180,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,Sony,Sony,PSVita一代,废机,80,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,索尼,索尼,PS-N1006,开机屏好,220,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,索尼,索尼,PS-N1006,开机屏坏,120,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,索尼,索尼,PS-N1006,不开机,20,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,索尼,索尼,PS-N1006,废机,20,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,Nintendo,Nintendo,Advance SP彩屏,开机屏好,350,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,Nintendo,Nintendo,Advance SP彩屏,开机屏坏,260,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,Nintendo,Nintendo,Advance SP彩屏,不开机,280,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,Nintendo,Nintendo,Advance SP彩屏,废机,30,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,Nintendo,Nintendo,Advance,开机屏好,260,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,Nintendo,Nintendo,Advance,开机屏坏,260,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,Nintendo,Nintendo,Advance,不开机,260,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,Nintendo,Nintendo,Advance,废机,30,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,Nintendo,Nintendo,CGB-001,开机屏好,200,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,Nintendo,Nintendo,CGB-001,开机屏坏,200,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,Nintendo,Nintendo,CGB-001,不开机,30,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,Nintendo,Nintendo,CGB-001,废机,10,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,PCE,PCE,GT掌机,开机屏好,240,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,PCE,PCE,GT掌机,开机屏坏,240,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,PCE,PCE,GT掌机,不开机,70,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,PCE,PCE,GT掌机,废机,70,元/台,,游戏机.jpg
2026-07-10,其它,游戏机,索尼,索尼,PS5光驱版,开机屏好,1200,元/台,,游戏机2.jpg
2026-07-10,其它,游戏机,索尼,索尼,PS5光驱版,开机屏坏,900,元/台,,游戏机2.jpg
2026-07-10,其它,游戏机,索尼,索尼,PS5光驱版,不开机,350,元/台,,游戏机2.jpg
2026-07-10,其它,游戏机,索尼,索尼,PS5光驱版,废机,40,元/台,,游戏机2.jpg
2026-07-10,其它,游戏机,索尼,索尼,PS4-pro-SILM低版本,开机屏好,600,元/台,,游戏机2.jpg
2026-07-10,其它,游戏机,索尼,索尼,PS4-pro-SILM高版本,开机屏好,600,元/台,,游戏机2.jpg
2026-07-10,其它,游戏机,索尼,索尼,PS4 SILM系统11.0以下低版本,开机屏好,600,元/台,,游戏机2.jpg
2026-07-10,其它,游戏机,索尼,索尼,PS4 SILM系统11.0以上高版本,开机屏好,440,元/台,,游戏机2.jpg
2026-07-10,其它,游戏机,通用,通用,Xbox 360E版低版本,开机屏好,160,元/台,,游戏机2.jpg
2026-07-10,其它,游戏机,通用,通用,Xbox 360E版低版本,开机屏坏,80,元/台,,游戏机2.jpg
2026-07-10,其它,游戏机,通用,通用,Xbox 360E版低版本,不开机,120,元/台,,游戏机2.jpg
2026-07-10,其它,游戏机,通用,通用,Xbox 360E版低版本,废机,15,元/台,,游戏机2.jpg
2026-07-10,其它,游戏机,通用,通用,老款360,开机屏好,40,元/台,,游戏机2.jpg
2026-07-10,其它,游戏机,通用,通用,老款360,开机屏坏,40,元/台,,游戏机2.jpg
2026-07-10,其它,游戏机,通用,通用,老款360,不开机,40,元/台,,游戏机2.jpg
2026-07-10,其它,游戏机,通用,通用,老款360,废机,5,元/台,,游戏机2.jpg
2026-07-10,其它,游戏机,任天堂,任天堂,Wii,开机屏好,15,元/台,,游戏机2.jpg
2026-07-10,其它,游戏机,任天堂,任天堂,Wii,开机屏坏,15,元/台,,游戏机2.jpg
2026-07-10,其它,游戏机,任天堂,任天堂,Wii,不开机,15,元/台,,游戏机2.jpg
2026-07-10,其它,游戏机,任天堂,任天堂,Wii,废机,5,元/台,,游戏机2.jpg
2026-07-10,其它,游戏机,世嘉,世嘉,DC游戏机,开机屏好,30,元/台,,游戏机2.jpg
2026-07-10,其它,游戏机,世嘉,世嘉,DC游戏机,开机屏坏,30,元/台,,游戏机2.jpg
2026-07-10,其它,游戏机,世嘉,世嘉,DC游戏机,不开机,30,元/台,,游戏机2.jpg
2026-07-10,其它,游戏机,世嘉,世嘉,DC游戏机,废机,5,元/台,,游戏机2.jpg
2026-07-10,其它,播放器,索尼,索尼,金砖2代播放器,正常,6000,元/台,,索尼CD.jpg
2026-07-10,其它,播放器,索尼,索尼,PCM-D100无损录音笔,正常,400,元/台,,索尼CD.jpg
2026-07-10,其它,播放器,索尼,索尼,PCM-D50,正常,280,元/台,,索尼CD.jpg
2026-07-10,其它,播放器,索尼,索尼,D90 CD随身听,正常,200,元/台,,索尼CD.jpg
2026-07-10,其它,播放器,索尼,索尼,D808K CD随身听,正常,160,元/台,,索尼CD.jpg
2026-07-10,其它,播放器,松下,松下,CT800 CD随身听,正常,15,元/台,,索尼CD.jpg
2026-07-10,其它,播放器,松下,松下,CT810 CD随身听,正常,25,元/台,,索尼CD.jpg
2026-07-10,其它,播放器,索尼,索尼,N707 MD播放器,正常,25,元/台,,索尼CD.jpg
2026-07-10,其它,播放器,索尼,索尼,N710 MD播放器,正常,25,元/台,,索尼CD.jpg
2026-07-10,其它,播放器,索尼,索尼,NE20 CD随身听,正常,90,元/台,,索尼CD.jpg
2026-07-10,其它,播放器,索尼,索尼,NE10 CD随身听,正常,45,元/台,,索尼CD.jpg
2026-07-10,其它,播放器,爱华,爱华,AM-F3MD随身听,正常,90,元/台,,索尼CD.jpg
2026-07-10,其它,播放器,索尼,索尼,MP34A828/A82,正常,4,元/台,,索尼CD.jpg
2026-07-10,其它,播放器,其他,其他,MP4/MP5 4.3寸以上,正常,6,元/台,,索尼CD.jpg
2026-07-10,其它,播放器,其他,其他,MP4/MP5 4.3寸以下或屏坏,正常,6,元/台,,索尼CD.jpg
2026-07-10,其它,播放器,其他,其他,MP3,正常,1.2,元/台,,索尼CD.jpg
2026-07-10,其它,摄像头,小米,小米,米家带二维码,正常,1,元/个,,无线摄像头.jpg
2026-07-10,其它,摄像头,小米,小米,摇头机小二维码,正常,5,元/个,,无线摄像头.jpg
2026-07-10,其它,摄像头,华为,华为,3S-3K带二维码,正常,1,元/个,,无线摄像头.jpg
2026-07-10,其它,摄像头,其他,其他,无线摄像头,正常,2.5,元/个,,无线摄像头.jpg
2026-07-10,其它,贵金属,通用,通用,黄金9999,正常,883,元/克,,贵金属.jpg
2026-07-10,其它,贵金属,通用,通用,白银,正常,13.2,元/克,,贵金属.jpg
2026-07-10,其它,贵金属,通用,通用,电解铜,正常,92200,元/吨,,贵金属.jpg
2026-07-10,其它,贵金属,通用,通用,铂金,正常,8000,元/克,,贵金属.jpg
2026-07-10,其它,贵金属,通用,通用,美元,正常,6.8,元/美元,,贵金属.jpg
2026-07-10,其它,贵金属,通用,通用,钯金,正常,21740,元/克,,贵金属.jpg
2026-07-10,其它,贵金属,通用,通用,铑,正常,23110,元/克,,贵金属.jpg
2026-07-10,其它,路由器,通用,通用,华为 wifi6-AX3000,正常,45,元/台,,路由器.jpg
2026-07-10,其它,路由器,通用,通用,华为 WS7200,正常,45,元/台,,路由器.jpg
2026-07-10,其它,路由器,通用,通用,华为 XD21,正常,25,元/台,,路由器.jpg
2026-07-10,其它,路由器,通用,通用,H3C-Magic-wifi6,正常,15,元/台,,路由器.jpg
2026-07-10,其它,路由器,通用,通用,TP-5660,正常,8,元/台,,路由器.jpg
2026-07-10,其它,路由器,通用,通用,TP-Link 千兆,正常,8,元/台,,路由器.jpg
2026-07-10,其它,路由器,通用,通用,腾达 F3,正常,1,元/台,,路由器.jpg
2026-07-10,其它,路由器,通用,通用,腾达 AC9,正常,5,元/台,,路由器.jpg
2026-07-10,其它,路由器,通用,通用,斐讯 K3C,正常,1,元/台,,路由器.jpg
2026-07-10,其它,路由器,通用,通用,斐讯 K2P,正常,15,元/台,,路由器.jpg
2026-07-10,其它,路由器,通用,通用,中兴 8820V2,正常,1,元/台,,路由器.jpg
2026-07-10,其它,路由器,通用,通用,中兴 wifi6 E2603,正常,15,元/台,,路由器.jpg
2026-07-10,其它,路由器,通用,通用,水星 D1916,正常,4,元/台,,路由器.jpg
2026-07-10,其它,路由器,通用,通用,水星 D196,正常,4,元/台,,路由器.jpg
2026-07-10,其它,路由器,通用,通用,小米 wifi6,正常,15,元/台,,路由器.jpg
2026-07-10,其它,路由器,通用,通用,小米 AX3600R-3600,正常,1,元/台,,路由器.jpg
2026-07-10,其它,路由器,通用,通用,迅捷 FAC1900R,正常,8,元/台,,路由器.jpg
2026-07-10,其它,光猫,通用,通用,华为8346x6,点数,80,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,华为8546V,点数,50,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,华为HS8546V2 GPON,点数,50,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,华为8145V GPON,点数,13,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,华为8145V EPON,点数,13,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,HG8546V,点数,13,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,hs8545m,点数,15,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,HS8346R5,点数,15,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,HS8545M5 GPON,点数,13,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,HS8545M GPON,点数,13,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,HS8145C5 GPON,点数,13,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,HS8145C5 EPON,点数,13,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,8546M GPON,点数,13,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,HG8010,点数,5,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,吉比特HG8310M,点数,13,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,F677V2,点数,8,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,F6979AV,点数,10,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,中兴F673A V3a,点数,12,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,中兴F673A V2 GPON,点数,10,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,6821M,点数,10,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,中兴F650双天线,点数,4,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,HN8346X6-C,点数,7,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,H2-2,点数,11,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,中国移动ZN-M142G,点数,6,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,中国移动H61G,点数,6,元/台,,光纤猫.jpg
2026-07-10,其它,光猫,通用,通用,HG6145D,点数,5,元/台,,光纤猫.jpg
2026-07-10,其它,EVD/唱戏机,通用,通用,7-8寸屏,屏好,5,元/台,,EVD和唱戏机.jpg
2026-07-10,其它,EVD/唱戏机,通用,通用,7-8寸屏,屏坏,3,元/台,,EVD和唱戏机.jpg
2026-07-10,其它,EVD/唱戏机,通用,通用,9-10寸屏,屏好,13,元/台,,EVD和唱戏机.jpg
2026-07-10,其它,EVD/唱戏机,通用,通用,9-10寸屏,屏坏,3,元/台,,EVD和唱戏机.jpg
2026-07-10,其它,EVD/唱戏机,通用,通用,12寸/14寸以上,屏好,13,元/台,,EVD和唱戏机.jpg
2026-07-10,其它,EVD/唱戏机,通用,通用,12寸/14寸以上,屏坏,3,元/台,,EVD和唱戏机.jpg
2026-07-10,其它,EVD/唱戏机,通用,通用,进口原装7寸屏以上,屏好,6,元/台,,EVD和唱戏机.jpg
2026-07-10,其它,EVD/唱戏机,通用,通用,进口原装7寸屏以上,屏坏,3,元/台,,EVD和唱戏机.jpg
2026-07-10,其它,EVD/唱戏机,通用,通用,8.9寸唱戏机,屏好,3,元/台,,EVD和唱戏机.jpg
2026-07-10,其它,EVD/唱戏机,通用,通用,8.9寸唱戏机,屏坏,3,元/台,,EVD和唱戏机.jpg
2026-07-10,其它,EVD/唱戏机,通用,通用,4.3寸唱戏机,屏好,5,元/台,,EVD和唱戏机.jpg
2026-07-10,其它,EVD/唱戏机,通用,通用,4.3寸唱戏机,屏坏,3,元/台,,EVD和唱戏机.jpg
2026-07-10,其它,EVD/唱戏机,通用,通用,7寸唱戏机,屏好,9,元/台,,EVD和唱戏机.jpg
2026-07-10,其它,EVD/唱戏机,通用,通用,7寸唱戏机,屏坏,3,元/台,,EVD和唱戏机.jpg
2026-07-10,其它,EVD/唱戏机,通用,通用,9寸唱戏机,屏好,13,元/台,,EVD和唱戏机.jpg
2026-07-10,其它,EVD/唱戏机,通用,通用,9寸唱戏机,屏坏,3,元/台,,EVD和唱戏机.jpg
2026-07-10,其它,EVD/唱戏机,通用,通用,10.1寸唱戏机,屏好,13,元/台,,EVD和唱戏机.jpg
2026-07-10,其它,EVD/唱戏机,通用,通用,10.1寸唱戏机,屏坏,3,元/台,,EVD和唱戏机.jpg
2026-07-10,其它,EVD/唱戏机,通用,通用,佳佳机9寸,屏好,12,元/台,,EVD和唱戏机.jpg
2026-07-10,其它,EVD/唱戏机,通用,通用,佳佳机9寸,屏坏,3,元/台,,EVD和唱戏机.jpg
2026-07-10,其它,EVD/唱戏机,通用,通用,佳佳机7寸,屏好,10,元/台,,EVD和唱戏机.jpg
2026-07-10,其它,EVD/唱戏机,通用,通用,佳佳机7寸,屏坏,3,元/台,,EVD和唱戏机.jpg
2026-07-10,其它,身份证阅读器,通用,通用,13年身份证模块,正常,80,元/个,,身份证阅读器.jpg
2026-07-10,其它,身份证阅读器,通用,通用,身份证模块,正常,80,元/个,,身份证阅读器.jpg
2026-07-10,其它,身份证阅读器,通用,通用,24年身份证模块,正常,420,元/个,,身份证阅读器.jpg
2026-07-10,其它,身份证阅读器,通用,通用,19年身份证模块,正常,220,元/个,,身份证阅读器.jpg
2026-07-10,其它,身份证阅读器,通用,通用,18年身份证模块,正常,200,元/个,,身份证阅读器.jpg
2026-07-10,其它,身份证阅读器,通用,通用,13、14年以下身份证模块,正常,190,元/个,,身份证阅读器.jpg
2026-07-10,其它,身份证阅读器,通用,通用,0513 24年身份证模块,正常,1,元/个,,身份证阅读器.jpg
2026-07-10,其它,身份证阅读器,通用,通用,0503 2011-2012年身份证模块,正常,0,元/个,,身份证阅读器.jpg
2026-07-10,其它,身份证阅读器,通用,通用,0513 17年-18年身份证模块,正常,430,元/个,,身份证阅读器.jpg
2026-07-10,其它,身份证阅读器,通用,通用,0513 19年-20年身份证模块,正常,430,元/个,,身份证阅读器.jpg
